CASE ID,LicenseCount,AccountStatus,ChurnFlag,Activation Date Range,Tenure,Cancellation Date,ARR Category,Persona,QuickbooksComplete,BudgetCount,ActiveBudgetCount,StandardEstimateCount,ServicedEstimateCount,LeadPortalActiveCount,TimesheetCount,InvoiceCount,OnlinePaymentCountThisYear,OnlinePaymentValueThisYear,TimesheetPhotos Count
41115,2,Active,0,#N/A,0,,SMB,G1,0,4,1,68,129,79,53,120,100,45029.89,40
41116,19,Active,0,#N/A,0,,MidMarket,P2,0,4,4,1,20,8,151,81,0,0,0
41117,10,Active,0,0,1513,,SMB,P1,0,3,3,89,104,52,253,145,17,24478.24,48
41148,11,Active,0,1/13/2025,13,,MidMarket,P3,0,3,3,7,31,4,10,12,0,0,7
41150,1,Active,0,#N/A,0,,SMB,P2,0,2,2,5,16,2,5,0,0,0,6
41153,9,Active,0,1/13/2025,13,,MidMarket,P2,0,2,2,210,15,124,41,9,0,0,326
41164,13,Active,0,1/14/2025,13,,MidMarket,P2,0,2,1,2,0,2,4,3,0,0,0
41168,8,Active,0,1/14/2025,13,,MidMarket,P4,0,3,2,471,21,383,5,0,0,0,6
41169,1,Active,0,1/14/2025,13,,SMB,P1,0,1,1,40,5,25,0,1,0,0,0
41171,1,Active,0,1/14/2025,13,,SMB,P2,0,2,2,4,16,2,5,0,0,0,6
41172,4,Active,0,1/14/2025,13,,MidMarket,G3,1,2,1,222,153,308,312,592,0,0,0
41173,54,Active,0,#N/A,0,,Enterprise,G4,0,7,4,600,634,108,2392,867,0,0,53396
41174,18,Active,0,1/14/2025,13,,MidMarket,P3,0,2,1,118,0,79,105,2,0,0,0
41180,15,Active,0,1/14/2025,13,,MidMarket,G2,0,4,4,215,276,252,346,566,225,83390.84,384
41191,4,Active,0,1/15/2025,13,,MidMarket,P3,0,3,1,277,290,493,108,0,0,0,593
41193,14,Active,0,1/15/2025,13,,MidMarket,P3,1,2,1,2,1,2,0,2,0,0,0
41201,2,Active,0,1/15/2025,13,,SMB,P1,0,3,1,58,15,8,0,0,0,0,0
41206,3,Active,0,#N/A,0,,SMB,P1,0,3,1,0,46,6,0,0,0,0,0
41207,1,Active,0,#N/A,0,,SMB,G3,0,2,2,4,16,2,5,0,0,0,6
41210,1,Active,0,1/16/2025,13,,SMB,P2,0,2,2,3,31,27,0,0,0,0,0
41212,11,Active,0,1/16/2025,13,,SMB,P2,1,5,2,205,0,158,69,95,9,33669.5,67
41213,7,Active,0,1/6/2025,13,,SMB,P1,0,2,2,123,111,39,8,0,0,0,6
41222,6,Active,0,1/16/2025,13,,SMB,G3,0,2,2,5,17,4,8,1,0,0,18
41227,35,Active,0,#N/A,0,,Enterprise,G3,1,4,2,250,126,68,1124,613,7,17947.27,8579
41233,1,Active,0,1/17/2025,13,,SMB,G2,0,3,3,84,0,70,0,0,0,0,0
41235,28,Active,0,1/17/2025,13,,MidMarket,P4,0,2,1,11,18,27,143,0,0,0,992
41237,6,Active,0,1/17/2025,13,,SMB,P2,0,2,2,98,72,193,273,423,368,115673.25,119
41241,4,Active,0,1/7/2025,13,,SMB,P1,0,1,1,4,5,5,1,0,0,0,0
41271,6,Active,0,1/20/2025,13,,SMB,P1,0,2,2,10,85,90,159,334,150,32913.8,0
41279,195,Active,0,1/21/2025,13,,SMB,P4,0,4,3,4,22,4,2308,742,0,0,258
41280,53,Active,0,1/21/2025,13,,SMB,G3,0,3,3,8,19,3,500,0,0,0,14
41296,14,Active,0,1/22/2025,13,,MidMarket,P2,0,6,2,231,253,392,313,642,400,168368.51,449
41300,5,Active,0,1/22/2025,13,,SMB,P1,0,3,1,131,16,155,194,144,63,84509.63,0
41301,6,Active,0,1/22/2025,13,,SMB,P1,0,2,1,20,1,14,144,20,12,96213.06,81
41317,30,Active,0,1/22/2025,13,,MidMarket,P3,0,3,3,121,480,156,509,4,0,0,1547
41320,5,Active,0,1/22/2025,13,,SMB,P2,0,3,3,2,13,4,0,1,0,0,0
41339,75,Active,0,1/23/2025,13,,SMB,P4,0,8,3,930,25,331,332,252,0,0,57
41342,12,Active,0,#N/A,0,,MidMarket,G2,0,3,3,14,22,7,152,19,0,0,1
41343,46,Active,0,#N/A,0,,Enterprise,P2,0,2,2,81,22,37,1680,206,0,0,0
41344,3,Active,0,#N/A,0,,SMB,G2,0,2,2,1,3,3,5,11,0,0,2
41368,2,Active,0,1/24/2025,13,,SMB,P1,0,4,3,63,60,71,213,469,400,88327.33,916
41372,5,Active,0,12/31/2024,13,,SMB,P1,0,3,1,38,135,108,218,377,0,0,0
41377,2,Active,0,1/23/2025,13,,SMB,P1,0,2,2,11,0,4,1,0,0,0,0
41389,1,Active,0,1/13/2025,13,,MidMarket,P2,0,3,3,1,1,1,0,0,0,0,0
41411,11,Active,0,1/24/2025,13,,MidMarket,P2,0,2,1,5,367,281,824,2518,972,248166.48,88
41412,2,Active,0,1/22/2025,13,,SMB,P2,1,2,2,93,130,140,0,1,0,0,0
41414,3,Active,0,#N/A,0,,SMB,P3,0,3,3,6,16,3,5,0,0,0,6
41418,2,Active,0,1/26/2025,12,,SMB,G2,0,4,1,96,29,73,0,5,0,0,0
41422,14,Active,0,2/13/2025,12,,SMB,P2,0,2,2,186,46,177,315,35,0,0,0
41426,11,Active,0,1/27/2025,12,,MidMarket,G3,0,3,2,70,1,15,2,1,0,0,0
41444,18,Active,0,1/27/2025,12,,MidMarket,P2,0,3,3,2,108,18,3,1,0,0,0
41458,8,Active,0,1/27/2025,12,,SMB,P2,0,3,1,34,54,37,301,2,0,0,6
41462,3,Active,0,1/27/2025,12,,SMB,P1,0,2,2,100,131,136,107,232,102,46585.7,0
41468,45,Active,0,1/24/2025,13,,MidMarket,P3,0,3,2,333,0,254,1746,259,63,268377.59,1362
41469,19,Active,0,1/28/2025,12,,MidMarket,P2,1,2,1,375,164,354,614,552,0,0,669
41470,1,Active,0,1/24/2025,13,,MidMarket,P2,0,2,2,4,16,2,5,0,0,0,6
41471,6,Active,0,1/24/2025,13,,SMB,P1,1,3,3,88,15,104,274,86,0,0,55
41475,11,Active,0,1/28/2025,12,,SMB,P2,0,3,3,233,141,210,610,1391,1313,276093.82,8556
41479,42,Active,0,1/28/2025,12,,MidMarket,P3,0,2,2,0,145,7,1,0,0,0,0
41482,5,Active,0,1/28/2025,12,,MidMarket,G3,0,4,3,21,19,67,0,547,13,1665.98,0
41484,6,Active,0,1/28/2025,12,,SMB,P2,0,3,3,34,16,30,7,19,0,0,5
41495,2,Active,0,#N/A,0,,SMB,P3,0,2,2,4,16,2,5,0,0,0,6
41498,29,Active,0,1/29/2025,12,,MidMarket,P2,0,2,1,2,5,463,1073,2555,0,0,196
41499,3,Active,0,1/29/2025,12,,SMB,P3,0,2,2,19,0,4,0,3,0,0,0
41506,8,Active,0,1/29/2025,12,,SMB,P2,0,3,1,86,19,89,249,37,0,0,21
41514,5,Active,0,#N/A,0,,MidMarket,G1,0,2,2,52,118,76,4,44,0,0,0
41522,39,Active,0,#N/A,0,,Enterprise,P3,0,3,1,77,93,58,112,0,0,0,107
41525,9,Active,0,1/30/2025,12,,SMB,P2,0,3,3,4,0,1,0,0,0,0,0
41526,4,Active,0,1/30/2025,12,,SMB,P2,0,3,3,149,27,111,1,212,25,101617.38,0
41531,14,Active,0,1/30/2025,12,,SMB,G2,0,4,3,179,80,232,225,430,289,220476.39,126
41534,2,Active,0,#N/A,0,,SMB,P1,0,2,2,5,18,2,5,0,0,0,6
41536,9,Active,0,1/31/2025,12,,SMB,G2,0,3,2,94,20,42,75,17,4,6457.55,8
41538,49,Active,0,1/31/2025,12,,MidMarket,P4,0,4,3,15,4,34,1,1,0,0,0
41539,22,Active,0,1/31/2025,12,,SMB,P3,0,3,3,12,0,0,0,1,0,0,0
41541,3,Active,0,1/31/2025,12,,SMB,P3,0,3,2,150,1,134,0,0,0,0,0
41544,1,Active,0,#N/A,0,,SMB,G2,0,2,2,4,16,2,5,0,0,0,6
41546,8,Active,0,1/31/2025,12,,MidMarket,P2,0,3,3,4,2,2,271,1,0,0,120
41551,2,Active,0,0,1513,,SMB,P2,0,2,2,4,16,2,5,0,0,0,6
41564,3,Active,0,2/2/2025,12,,SMB,P1,1,4,2,61,62,72,16,1,0,0,6
41572,1,Active,0,2/2/2025,12,,SMB,G1,0,2,2,19,1,18,0,0,0,0,0
41582,4,Active,0,2/3/2025,12,,SMB,G2,0,3,2,237,88,205,0,338,233,153201.73,0
41583,6,Active,0,2/3/2025,12,,SMB,G1,0,3,1,233,10,227,151,86,0,0,0
41586,40,Active,0,#N/A,0,,Enterprise,P2,0,3,3,2,23,4,705,0,0,0,292
41587,1,Active,0,#N/A,0,,SMB,G3,0,2,2,1,12,1,0,0,0,0,0
41590,18,Active,0,#N/A,0,,MidMarket,P2,0,3,3,1,15,2,1,1,0,0,0
41627,3,Active,0,#N/A,0,,SMB,P1,1,2,2,1,0,0,0,0,0,0,0
41628,4,Active,0,#N/A,0,,SMB,G1,0,4,1,8,119,29,10,15,8,7815.05,0
41632,7,Active,0,2/6/2025,12,,SMB,G2,1,4,1,319,40,252,1,74,29,65416.76,0
41634,1,Active,0,2/6/2025,12,,SMB,P3,0,8,1,4,16,2,5,0,0,0,6
41636,10,Active,0,11/30/2023,26,,MidMarket,P2,0,3,2,8,39,7,6,11,0,0,6
41641,7,Active,0,2/6/2025,12,,SMB,P1,0,5,3,164,42,98,40,42,25,223549.27,6
41644,10,Active,0,#N/A,0,,MidMarket,G2,0,4,4,1,33,2,2,1,0,0,0
41652,20,Active,0,2/7/2025,12,,MidMarket,P3,0,2,2,245,19,311,487,439,0,0,139
41660,7,Active,0,#N/A,0,,MidMarket,G2,0,2,2,4,16,2,10,9,0,0,6
41676,7,Active,0,2/9/2025,12,,MidMarket,P3,0,3,3,2,11,136,1,0,0,0,0
41683,1,Active,0,#N/A,0,,SMB,G4,0,2,2,4,16,2,5,0,0,0,6
41689,8,Active,0,2/10/2025,12,,SMB,P2,0,3,1,64,138,68,30,31,0,0,86
41696,3,Active,0,2/10/2025,12,,MidMarket,P2,0,3,3,1,1,1,0,0,0,0,0
41700,2,Active,0,#N/A,0,,SMB,G1,0,5,1,24,104,40,105,11,2,1363.96,62
41703,15,Active,0,2/10/2025,12,,MidMarket,P3,1,2,2,1018,3,833,59,580,0,0,0
41714,13,Active,0,2/11/2025,12,,MidMarket,P2,0,2,1,23,0,124,5,14,0,0,16
41715,9,Active,0,#N/A,0,,MidMarket,G2,0,2,2,12,20,20,11,36,0,0,7
41716,2,Active,0,2/11/2025,12,,SMB,P3,0,9,1,159,10,98,3,0,0,0,1
41717,25,Active,0,2/11/2025,12,,MidMarket,G3,0,3,3,30,556,422,99,0,0,0,2
41718,10,Active,0,1/31/2025,12,,MidMarket,G3,0,2,1,157,174,329,448,275,0,0,1235
41726,18,Active,0,#N/A,0,,MidMarket,P2,0,3,3,3,22,7,109,9,0,0,1
41728,1,Active,0,2/11/2025,12,,MidMarket,P2,0,3,2,4,1,3,0,0,0,0,0
41735,16,Active,0,2/11/2025,12,,SMB,G3,1,3,1,377,431,343,591,1115,0,0,5644
41736,9,Active,0,2/11/2025,12,,SMB,G1,0,3,1,1,5,89,206,0,0,0,494
41752,3,Active,0,#N/A,0,,SMB,P1,0,3,3,20,1,16,9,6,0,0,14
41758,4,Active,0,2/12/2025,12,,SMB,P1,0,2,2,90,0,48,1,0,0,0,0
41759,4,Active,0,2/11/2025,12,,SMB,P3,1,2,2,109,0,37,5,0,0,0,6
41760,5,Active,0,2/12/2025,12,,MidMarket,P3,1,3,1,5,19,3,10,2,0,0,6
41762,1,Active,0,#N/A,0,,SMB,P1,0,2,2,5,19,2,5,0,0,0,6
41763,7,Active,0,2/12/2025,12,,SMB,G1,1,3,2,79,0,15,0,0,0,0,0
41766,23,Active,0,2/13/2025,12,,MidMarket,P3,0,4,3,153,28,118,379,0,0,0,39
41767,10,Active,0,2/13/2025,12,,SMB,G2,0,2,2,88,306,33,5,3,0,0,0
41779,1,Active,0,2/14/2025,12,,SMB,P3,0,2,2,4,16,2,5,0,0,0,6
41780,4,Active,0,2/14/2025,12,,SMB,P3,0,2,1,0,7,0,0,0,0,0,0
41781,2,Active,0,2/14/2025,12,,SMB,P2,0,2,2,4,16,2,5,0,0,0,6
41784,1,Active,0,#N/A,0,,SMB,P2,0,2,2,4,16,2,5,0,0,0,6
41785,11,Active,0,2/14/2025,12,,MidMarket,G2,0,3,3,52,453,246,203,444,187,113776.79,2582
41788,32,Active,0,2/14/2025,12,,MidMarket,G3,0,3,3,7,18,9,816,0,0,0,4
41800,11,Active,0,2/15/2025,12,,SMB,P1,0,6,3,14,4,101,122,378,287,40573.78,840
41819,1,Active,0,2/17/2025,12,,SMB,P2,0,3,3,123,135,196,3,2,0,0,5
41821,1,Active,0,2/17/2025,12,,SMB,P2,0,2,2,4,16,2,0,0,0,0,0
41845,6,Active,0,2/10/2025,12,,SMB,G3,0,4,3,3,4,0,0,2,0,0,0
41851,10,Active,0,2/19/2025,12,,MidMarket,P2,0,3,1,2,48,45,138,1,0,0,48
41852,27,Active,0,2/19/2025,12,,MidMarket,P3,0,3,3,41,23,11,35,11,0,0,43
41853,4,Active,0,2/14/2025,12,,SMB,P1,0,2,1,109,8,101,1,52,0,0,0
41855,4,Active,0,#N/A,0,,SMB,P3,0,2,1,1,1,0,0,0,0,0,0
41859,20,Active,0,2/13/2025,12,,MidMarket,P3,0,4,4,33,657,68,6,1,0,0,0
41861,3,Active,0,2/19/2025,12,,SMB,P1,0,3,2,21,69,52,12,2,0,0,0
41870,2,Active,0,2/20/2025,12,,SMB,G1,0,3,1,37,0,16,5,30,0,0,6
41872,5,Active,0,2/20/2025,12,,MidMarket,P3,0,3,3,25,15,28,18,3,0,0,5
41876,6,Active,0,#N/A,0,,MidMarket,P2,1,3,3,4,17,2,5,9,0,0,6
41878,11,Active,0,10/31/2025,3,,SMB,P2,0,3,3,15,73,17,0,4,0,0,0
41897,1,Active,0,2/21/2025,12,,SMB,P1,0,3,2,1,0,0,0,0,0,0,0
41899,6,Active,0,2/21/2025,12,,SMB,P2,0,3,1,11,77,53,19,4,0,0,37
41903,9,Active,0,2/21/2025,12,,MidMarket,P2,0,3,1,66,31,52,204,212,88,121247.33,2856
41924,2,Active,0,2/23/2025,12,,SMB,G3,0,3,2,175,0,97,0,50,0,0,0
41930,2,Active,0,2/24/2025,12,,SMB,P2,0,2,2,0,3,0,0,0,0,0,0
41943,11,Active,0,2/24/2025,12,,MidMarket,G2,0,3,1,65,50,29,82,85,25,25343.24,0
41966,13,Active,0,2/5/2025,12,,MidMarket,G2,0,3,2,86,137,217,323,465,0,0,99
41988,10,Active,0,2/26/2025,11,,SMB,P2,0,3,2,4,16,2,5,0,0,0,89
41991,23,Active,0,2/26/2025,11,,MidMarket,P3,0,3,3,0,27,1,34,4,0,0,0
41993,8,Active,0,2/26/2025,11,,SMB,P2,1,3,2,103,140,130,78,302,237,168986.94,60
41998,92,Active,0,2/24/2025,12,,MidMarket,G4,0,3,1,19,0,18,9,0,0,0,1
42000,20,Active,0,2/27/2025,11,,MidMarket,P3,0,2,2,2,474,135,679,625,0,0,19
42014,6,Active,0,2/27/2025,11,,SMB,G2,0,3,3,2,6,0,2,2,0,0,0
42015,2,Active,0,2/27/2025,11,,SMB,P1,0,3,2,48,1,31,0,23,10,64961.72,0
42020,4,Active,0,2/28/2025,11,,SMB,P1,0,2,2,75,65,98,10,169,112,62631.41,0
42021,5,Active,0,2/28/2025,11,,SMB,G2,0,4,2,1,3,0,1,0,0,0,0
42022,4,Active,0,2/28/2025,11,,MidMarket,P3,0,3,2,5,16,3,5,0,0,0,6
42023,7,Active,0,2/28/2025,11,,MidMarket,P2,0,3,2,75,52,116,16,207,81,78926.64,0
42026,2,Active,0,2/28/2025,11,,SMB,P1,0,3,2,4,1,2,6,0,0,0,6
42031,2,Active,0,2/28/2025,11,,SMB,P1,0,2,2,30,5,20,0,2,0,0,0
42032,2,Active,0,#N/A,0,,SMB,P2,0,3,2,4,18,2,6,9,0,0,6
42037,1,Active,0,#N/A,0,,SMB,P2,0,2,2,4,16,2,6,0,0,0,6
42041,7,Active,0,3/2/2025,11,,SMB,G2,0,3,3,10,86,49,6,5,0,0,0
42043,9,Active,0,#N/A,0,,MidMarket,G1,0,2,2,45,224,108,5,12,1,5255.78,6
42053,13,Active,0,3/3/2025,11,,SMB,G3,1,3,3,2117,1,189,7,2019,0,0,0
42057,7,Active,0,3/3/2025,11,,MidMarket,P2,0,3,1,32,9,31,13,0,0,0,87
42064,1,Active,0,#N/A,0,,SMB,P2,0,2,2,4,0,2,5,0,0,0,6
42071,1,Active,0,3/3/2025,11,,SMB,P2,0,3,3,56,19,16,0,0,0,0,0
42073,1,Active,0,3/3/2025,11,,SMB,P1,0,3,2,4,0,2,5,0,0,0,6
42074,3,Active,0,12/16/2024,14,,SMB,P2,0,2,1,29,14,16,1,0,0,0,0
42091,3,Active,0,3/4/2025,11,,SMB,G2,0,3,1,0,33,16,1,0,0,0,0
42093,3,Active,0,3/2/2025,11,,SMB,P2,0,2,2,12,22,8,5,10,0,0,6
42095,7,Active,0,3/4/2025,11,,SMB,P2,0,3,2,2,1,0,4,0,0,0,0
42096,8,Active,0,3/4/2025,11,,SMB,G2,0,3,3,112,92,150,146,274,0,0,10
42105,9,Active,0,#N/A,0,,MidMarket,P2,0,3,1,50,16,24,31,0,0,0,6
42106,12,Active,0,2/28/2025,11,,MidMarket,P2,0,3,3,43,5,27,0,2,0,0,0
42108,5,Active,0,3/5/2025,11,,MidMarket,G2,0,3,3,11,9,9,0,1,0,0,0
42109,20,Active,0,3/3/2025,11,,MidMarket,P2,0,2,2,132,48,137,32,38,0,0,196
42111,5,Active,0,3/5/2025,11,,SMB,P2,0,3,1,70,72,60,116,2,0,0,2
42128,27,Active,0,3/5/2025,11,,MidMarket,P3,0,3,1,11,7,2,1,1,0,0,0
42145,13,Active,0,3/4/2025,11,,MidMarket,P2,0,4,1,14,0,7,0,1,0,0,0
42148,8,Active,0,3/6/2025,11,,SMB,P2,0,3,3,86,14,44,9,7,0,0,1
42157,46,Active,0,3/7/2025,11,,MidMarket,P4,0,2,1,288,463,358,526,782,135,144999.35,1300
42159,1,Active,0,3/7/2025,11,,SMB,P1,1,2,1,28,7,23,0,4,0,0,0
42160,1,Active,0,3/7/2025,11,,SMB,P1,0,2,2,16,16,2,5,0,0,0,6
42161,20,Active,0,3/7/2025,11,,SMB,P2,0,3,3,161,230,198,458,895,252,126892.95,8
42170,3,Active,0,3/8/2025,11,,SMB,P3,0,3,3,105,16,51,5,0,0,0,6
42173,23,Active,0,3/8/2025,11,,MidMarket,P2,0,3,3,8,27,14,1,2,0,0,0
42181,1,Active,0,3/9/2025,11,,SMB,P1,0,3,3,28,16,12,5,3,0,0,6
42183,5,Active,0,3/9/2025,11,,SMB,P1,0,2,1,29,17,20,21,3,0,0,0
42184,2,Active,0,3/9/2025,11,,SMB,P1,0,2,2,6,17,3,6,1,0,0,6
42192,5,Active,0,#N/A,0,,MidMarket,P2,0,2,2,4,1,2,0,0,0,0,0
42193,5,Active,0,3/10/2025,11,,SMB,P1,0,2,2,128,0,73,354,3,0,0,180
42199,4,Active,0,3/5/2025,11,,SMB,G3,0,5,1,58,3,0,0,0,0,0,0
42210,1,Active,0,#N/A,0,,SMB,P2,0,2,2,4,16,2,5,0,0,0,6
42212,13,Active,0,3/11/2025,11,,SMB,P2,0,3,3,6,1,7,3,3,0,0,0
42215,13,Active,0,3/6/2025,11,,SMB,P2,0,3,1,1,7,1,1,3,0,0,0
42224,24,Active,0,3/12/2025,11,,SMB,P3,1,3,1,405,94,206,382,933,576,232792.18,1984
42234,1,Active,0,3/12/2025,11,,SMB,P2,0,2,2,5,16,2,5,0,0,0,6
42245,34,Active,0,3/13/2025,11,,SMB,P3,0,3,3,51,189,65,73,1,0,0,38
42255,9,Active,0,3/14/2025,11,,SMB,G2,0,3,3,75,14,39,8,36,3,11886.66,0
42256,24,Active,0,3/14/2025,11,,MidMarket,P3,0,3,3,3,2,8,1,2,0,0,0
42257,4,Active,0,3/14/2025,11,,MidMarket,P3,0,2,2,4,16,2,5,0,0,0,6
42259,9,Active,0,2/24/2025,12,,SMB,G2,0,4,1,64,102,90,153,344,173,30188.46,42
42264,4,Active,0,#N/A,0,,SMB,G2,0,2,2,4,1,3,6,0,0,0,6
42273,4,Active,0,3/16/2025,11,,SMB,P1,0,4,1,9,48,49,95,348,332,27989.5,6
42285,43,Active,0,3/17/2025,11,,Enterprise,G3,0,3,2,1,1,1,3,0,0,0,0
42286,9,Active,0,#N/A,0,,MidMarket,G2,0,3,3,66,4,54,141,1,0,0,1346
42287,5,Active,0,3/17/2025,11,,SMB,P1,0,2,2,7,5,6,2,8,0,0,0
42290,62,Active,0,3/17/2025,11,,Enterprise,P4,1,3,1,318,117,310,3,246,0,0,1
42301,26,Active,0,3/18/2025,11,,MidMarket,G3,1,5,3,83,26,198,1074,3,0,0,14681
42302,3,Active,0,#N/A,0,,SMB,P1,0,2,2,4,16,2,5,0,0,0,6
42304,10,Active,0,3/19/2025,11,,SMB,P2,0,3,3,3,1,2,0,2,0,0,0
42310,1,Active,0,3/19/2025,11,,SMB,P1,0,2,2,5,16,3,5,0,0,0,6
42312,7,Active,0,3/20/2025,11,,SMB,P2,1,4,1,41,229,100,172,331,0,0,0
42313,24,Active,0,3/20/2025,11,,MidMarket,P3,0,3,2,38,95,67,456,278,0,0,8
42314,1,Active,0,3/20/2025,11,,SMB,P1,0,3,3,47,3,29,0,12,0,0,0
42316,6,Active,0,3/19/2025,11,,SMB,G2,0,3,3,6,2,5,3,2,0,0,0
42317,5,Active,0,3/20/2025,11,,MidMarket,P2,0,3,1,173,1,120,2,2,0,0,0
42321,10,Active,0,3/21/2025,11,,SMB,P2,1,5,3,77,105,51,295,341,0,0,111
42323,63,Active,0,3/17/2025,11,,Enterprise,P4,0,3,1,1,10,0,1,0,0,0,0
42324,8,Active,0,3/21/2025,11,,SMB,P2,0,3,3,33,0,40,7,0,0,0,0
42326,8,Active,0,3/22/2025,11,,MidMarket,P1,0,3,3,0,28,14,65,1,0,0,106
42327,1,Active,0,3/22/2025,11,,SMB,P1,0,2,2,2,1,0,0,0,0,0,0
42332,6,Active,0,3/5/2025,11,,SMB,P2,0,3,2,1,28,13,1,2,0,0,0
42333,11,Active,0,3/14/2025,11,,SMB,P2,0,3,3,4,1,2,0,0,0,0,0
42334,1,Active,0,#N/A,0,,SMB,P1,0,2,2,4,0,2,5,0,0,0,6
42336,19,Active,0,#N/A,0,,MidMarket,P3,1,3,3,44,30,34,3,113,5,4885.57,2
42337,8,Active,0,3/20/2025,11,,SMB,P1,0,5,4,102,89,151,7,1,0,0,0
42339,17,Active,0,3/25/2025,11,,MidMarket,G3,0,3,3,96,654,412,654,1238,340,142795.24,389
42344,1,Active,0,3/25/2025,11,,SMB,P2,0,2,2,4,16,2,5,0,0,0,6
42349,1,Active,0,#N/A,0,,SMB,P2,0,2,2,4,16,3,5,0,0,0,0
42351,3,Active,0,3/26/2025,10,,SMB,G2,0,2,1,135,0,112,0,41,0,0,0
42354,9,Active,0,3/27/2025,10,,SMB,P2,0,4,3,12,9,14,134,78,13,7306.67,25
42355,23,Active,0,3/27/2025,10,,MidMarket,P3,0,3,2,3,9,2,1,1,0,0,0
42358,1,Active,0,3/27/2025,10,,MidMarket,P3,0,2,2,8,16,2,5,0,0,0,6
42359,3,Active,0,2/2/2025,12,,SMB,P2,0,3,2,1,20,2,0,3,0,0,0
42362,10,Active,0,3/28/2025,10,,SMB,P2,0,3,3,68,0,16,59,12,0,0,0
42363,22,Active,0,3/28/2025,10,,MidMarket,P3,0,3,1,85,74,171,3,17,0,0,16
42375,6,Active,0,3/28/2025,10,,SMB,P1,0,3,3,2,2,1,0,0,0,0,0
42383,23,Active,0,#N/A,0,,Enterprise,P2,0,2,2,1,1,6,122,16,0,0,196
42384,16,Active,0,#N/A,0,,MidMarket,P1,0,2,2,30,4,6,82,32,0,0,0
42385,14,Active,0,#N/A,0,,MidMarket,P2,0,3,3,16,2,4,94,21,0,0,0
42386,13,Active,0,3/31/2025,10,,SMB,P2,0,3,3,3,4,2,0,3,0,0,0
42387,4,Active,0,3/31/2025,10,,SMB,P3,0,3,2,7,17,57,5,2,0,0,0
42396,7,Active,0,3/31/2025,10,,SMB,P2,0,3,3,1,10,1,0,1,0,0,0
42397,5,Active,0,3/31/2025,10,,MidMarket,P4,0,3,3,1,7,2,9,1,0,0,7
42400,10,Active,0,4/1/2025,10,,MidMarket,P3,0,3,1,65,5,186,1,7,5,37763.61,0
42401,17,Active,0,3/31/2025,10,,SMB,G3,0,3,3,3,6,1,0,2,0,0,0
42402,3,Active,0,4/1/2025,10,,SMB,P1,0,4,1,6,31,13,16,0,0,0,6
42406,8,Active,0,4/1/2025,10,,SMB,P2,0,3,1,21,105,78,130,298,110,32552.73,4
42411,1,Active,0,4/2/2025,10,,SMB,P2,0,2,2,4,8,2,5,0,0,0,6
42412,15,Active,0,4/2/2025,10,,SMB,P2,0,2,2,130,145,199,181,249,153,122511.14,2531
42414,3,Active,0,4/2/2025,10,,SMB,P1,0,3,1,32,2,27,22,15,0,0,1
42418,4,Active,0,#N/A,0,,SMB,G1,0,2,2,4,18,3,5,0,0,0,6
42419,8,Active,0,3/26/2025,10,,MidMarket,G2,0,3,1,76,7,60,8,7,0,0,0
42421,32,Active,0,4/4/2025,10,,SMB,G3,1,2,2,118,1362,191,1360,1070,0,0,1589
42433,9,Active,0,#N/A,0,,MidMarket,P1,0,3,1,9,66,50,124,119,96,51988.91,487
42436,2,Active,0,4/5/2025,10,,SMB,G1,0,2,2,10,19,4,20,18,0,0,96
42440,3,Active,0,4/6/2025,10,,SMB,G1,0,2,2,24,0,21,73,0,0,0,0
42444,4,Active,0,#N/A,0,,SMB,G1,0,2,2,26,95,54,87,42,0,0,565
42445,5,Active,0,3/17/2025,11,,SMB,G1,0,3,3,20,14,18,0,0,0,0,0
42449,1,Active,0,4/8/2025,10,,SMB,P1,0,2,2,4,16,2,5,0,0,0,6
42451,2,Active,0,4/8/2025,10,,SMB,P1,0,3,3,5,22,30,45,15,0,0,0
42452,1,Active,0,4/8/2025,10,,SMB,P2,0,2,2,4,16,2,5,0,0,0,6
42453,31,Active,0,4/9/2025,10,,MidMarket,P3,0,7,4,239,443,490,395,584,318,107836.2,2122
42454,1,Active,0,4/9/2025,10,,SMB,P2,0,3,2,4,16,2,5,0,0,0,6
42455,4,Active,0,4/9/2025,10,,SMB,G2,0,3,3,24,0,15,0,2,0,0,0
42456,5,Active,0,#N/A,0,,MidMarket,G1,0,5,2,22,97,38,22,9,7,1525.41,0
42458,25,Active,0,4/9/2025,10,,MidMarket,P3,0,2,1,7,52,31,59,2,0,0,6
42461,3,Active,0,4/10/2025,10,,SMB,P1,0,2,1,15,1,9,0,0,0,0,0
42462,14,Active,0,4/10/2025,10,,MidMarket,P2,0,3,3,2,4,4,0,0,0,0,0
42463,12,Active,0,#N/A,0,,MidMarket,P4,0,8,3,1,17,5,8,0,0,0,0
42464,2,Active,0,#N/A,0,,SMB,G2,0,2,2,5,16,3,5,1,0,0,6
42468,1,Active,0,4/12/2025,10,,SMB,P3,0,3,2,1,0,2,0,0,0,0,0
42472,32,Active,0,#N/A,0,,Enterprise,G3,0,3,2,1,143,59,0,0,0,0,0
42474,1,Active,0,3/25/2025,11,,SMB,P1,0,2,2,4,16,2,6,0,0,0,6
42478,1,Active,0,4/11/2025,10,,SMB,P2,0,4,1,8,16,3,5,0,0,0,6
42479,14,Active,0,4/10/2025,10,,MidMarket,G3,0,4,3,217,105,69,646,624,0,0,16
